Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,Shortened,Prefix/Suffix,Sub-domain,DNS_Record,Number_of_Param,Number_of_Period,Web_Traffic,StatusBar_Costumized,RightClick_Disabled,Forward,SSL,Iframe_Redirect,Num _HiddenTags,Num_Hyperlinks,Num_Iframe,Domain_Age,Label
agricolabc.hostfree.pw,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1
wildcard.tv1space.az,0,0,1,1,0,0,0,0,0,1,1,3,1,0,1,0,1,0,0,1,0,1,1
sites.google.com,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,7,0,0,1
amozon.co.jp.accountmy.top,0,0,0,0,0,0,0,0,1,0,0,4,1,1,1,1,1,1,timeout,timeout,timeout,1,1
kundendaten-aktivierung.com,0,0,1,6,0,0,0,1,0,0,0,1,1,1,1,1,1,1,timeout,timeout,timeout,1,1
jasonmaiolo.com,0,0,1,2,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,1
pl-19.ru,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
cutt.ly,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,timeout,timeout,timeout,0,1
accounts-autoscout24.de,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,11,0,1,1
linktr.ee,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
floorsdirectltd.co.uk,0,0,0,2,0,0,0,0,0,0,0,3,1,0,1,0,0,0,timeout,timeout,timeout,0,1
quadfabrik.de,0,0,1,3,0,0,0,0,0,1,0,4,1,1,1,1,1,1,timeout,timeout,timeout,1,1
pn-mempawah.go.id,0,0,1,5,0,0,0,1,0,0,1,2,1,0,1,0,0,0,timeout,timeout,timeout,0,1
ppaujc.cn,0,0,1,2,0,0,0,0,0,0,1,2,1,1,1,1,1,1,timeout,timeout,timeout,0,1
urlz.fr,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,timeout,timeout,timeout,0,1
0y7c.cn,0,0,0,2,0,0,0,0,0,0,0,2,1,1,1,1,1,1,timeout,timeout,timeout,0,1
563910.selcdn.ru,0,1,1,2,0,0,0,0,0,0,0,4,0,0,1,0,0,0,timeout,timeout,timeout,0,1
lender.sandbox.natwest.poweredbydivido.com,0,0,0,0,0,0,0,0,1,0,0,4,1,0,1,0,0,0,0,1,0,0,1
mester.info.hu,0,0,0,2,0,0,0,0,0,1,0,2,1,0,1,0,1,0,0,0,0,1,1
bankofamericanas.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,timeout,timeout,timeout,1,1
sites.google.com,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,7,0,0,1
flouchs112.freecluster.eu,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,1,0,0,0,0,1,1
accesso-clienti.attiva-servizi-2021.com,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,1,1,1,timeout,timeout,timeout,1,1
bombay60.com,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,0,0,1
linktr.ee,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
tinyurl.com,0,1,1,1,0,0,1,0,0,0,1,3,0,0,1,0,0,0,timeout,timeout,timeout,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,timeout,timeout,timeout,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1
alaskanmalamute.us,0,0,1,2,0,0,0,0,0,0,0,5,1,0,1,0,1,0,timeout,timeout,timeout,0,1
tdwrmj.top,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,timeout,timeout,timeout,1,1
invictuspower.com.br,0,0,1,5,0,0,0,0,0,0,0,3,1,1,1,1,1,1,timeout,timeout,timeout,0,1
top30colombiapp.com,0,0,0,3,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,1,0,1,1
storage.cloud.google.com,0,0,1,2,0,0,0,0,1,0,0,4,0,0,1,0,0,0,1,7,0,0,1
smbc-vpass-ne.com,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,1,1,1,timeout,timeout,timeout,1,1
dev.prunescape.com.au,0,0,0,0,0,0,0,0,1,0,0,3,1,0,1,0,1,0,0,0,0,1,1
electronic-doc-townofscotlandneck.gq,0,0,1,3,0,0,0,1,0,1,0,1,1,1,1,1,1,1,timeout,timeout,timeout,1,1
jasonmaiolo.com,0,0,1,2,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,1
daymarkrecovery-electronic-doc.ga,0,0,1,3,0,0,0,1,0,1,0,1,1,1,1,1,1,1,timeout,timeout,timeout,1,1
srilakshmiengg.com,0,0,1,4,0,0,0,0,0,0,0,3,1,1,1,1,0,1,timeout,timeout,timeout,0,1
wpqnyul.cn,0,0,0,2,0,0,0,0,0,0,0,2,1,1,1,1,1,1,timeout,timeout,timeout,0,1
services.runescape.com.rs-ds.xyz,0,0,1,2,0,0,0,1,1,0,0,6,1,1,1,1,1,1,timeout,timeout,timeout,1,1
pichinchaonline.byethost6.com,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,1,0,0,0,0,0,1
designerlakehouse.com,0,0,0,2,0,0,0,0,0,0,0,3,1,0,1,0,1,0,timeout,timeout,timeout,0,1
gardeniahotel.in,0,0,0,2,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,28,0,0,1
spectrumstorageaccess.yahoosites.com,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,1
gamble.3utilities.com,0,1,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,1,timeout,timeout,timeout,1,1
minute-too-late.my.id,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,1,1,1,timeout,timeout,timeout,1,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,0,1,0,13,1,0,1,0,0,0,0,0,0,1,1
resgateaqui.io,0,1,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,timeout,timeout,timeout,1,1
t9y.me,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1
onedrive.live.com,0,0,1,0,0,0,0,0,0,0,5,2,0,0,1,0,0,0,0,0,0,0,1
globalnetinternet.com,0,0,1,6,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,29,0,0,1
hcps-auth.tk,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,timeout,timeout,timeout,1,1
script.google.com,0,0,1,4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1
gipvpn.xyz,0,0,1,4,1,0,0,0,0,0,0,2,1,1,1,1,1,1,timeout,timeout,timeout,0,1
mihanmertewir.ru,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,timeout,timeout,timeout,1,1
159.65.133.234,1,0,1,5,0,0,0,0,1,1,0,5,1,0,1,0,1,0,0,37,0,1,1
docs.google.com,0,0,1,4,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,6,0,0,1
etc-meisai.e5voshm.cn,0,0,0,0,0,0,0,1,0,0,0,3,1,1,1,1,1,1,timeout,timeout,timeout,0,1
is.gd,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,timeout,timeout,timeout,1,1
bakhai.vn,0,0,1,4,0,0,0,0,0,1,11,14,1,0,1,0,1,0,timeout,timeout,timeout,1,1
is.gd,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,timeout,timeout,timeout,1,1
prolevelsignage.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,timeout,timeout,timeout,0,1
secure.runescape.com-vzla.ru,0,0,1,2,0,0,0,1,1,0,0,3,1,0,1,0,1,0,0,0,0,0,1
openmessageriespacemms.ukit.me,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,1,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,2,0,0,1,0,1,0,timeout,timeout,timeout,0,1
lazarus.co.zw,0,0,0,2,0,0,0,0,0,1,0,2,1,0,1,0,1,0,timeout,timeout,timeout,1,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
oillamp.zikiso.jp,0,0,1,3,0,0,0,0,0,1,0,3,1,0,1,0,1,0,timeout,timeout,timeout,1,1
190854.8b.io,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,4,0,0,1
personal.ultimatefreehost.in,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1
uniswap.tw,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,timeout,timeout,timeout,1,1
axoenzn.co.ip.riyavjj.cn,0,0,0,1,0,0,0,0,1,0,0,4,1,1,1,1,1,1,timeout,timeout,timeout,0,1
lnterbanlkpewelb.castlechemicals.sv2.cheshire-online.com,0,0,1,0,0,0,0,1,1,0,0,4,1,0,1,0,1,0,0,0,0,0,1
hopeforfuture.org.in,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,1,0,timeout,timeout,timeout,0,1
a-q-f.com,0,0,0,2,0,0,0,1,0,0,0,3,0,0,1,0,1,0,0,0,0,0,1
situs-pemulihan-resmi0.webnode.com,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,1,0,0,5,0,0,1
privacy-update-secu-recovri-pages-protections-association.web.id,0,0,1,0,0,0,0,1,0,0,0,2,1,0,1,0,1,0,timeout,timeout,timeout,1,1
mercari-web.com,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,1,0,0,0,0,1,1
xiorsil.freecluster.eu,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,1,0,0,0,0,1,1
factoryrider.com,0,0,1,6,0,0,0,0,0,0,0,2,1,0,1,0,1,0,timeout,timeout,timeout,0,1
alfaauv.com,0,0,1,5,0,0,0,0,0,0,0,1,1,0,1,0,0,0,timeout,timeout,timeout,0,1
clouddoc-authorize.firebaseapp.com,0,0,0,2,0,0,0,1,0,1,0,4,1,0,1,0,0,0,0,0,0,1,1
vietschi.de,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,2,0,1,1
services-leboncoin-paiement.com,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,timeout,timeout,timeout,1,1
jasonmaiolo.com,0,0,1,2,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,1
shortlink.net,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,0,1,timeout,timeout,timeout,0,1
iarbtc.com,0,0,1,6,0,0,0,0,0,0,0,2,1,1,1,1,1,1,timeout,timeout,timeout,1,1
app.surveymethods.com,0,0,1,1,0,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,1
hof-barth.de,0,0,1,5,0,0,0,1,0,1,0,1,1,0,1,0,1,0,2,18,0,1,1
gulf.education,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,timeout,timeout,timeout,0,1
sen-manole.firebaseapp.com,0,0,0,0,0,0,0,1,0,1,0,2,1,0,1,0,0,0,0,0,0,1,1
samnetakademi.com.tr,0,0,1,3,0,0,0,0,0,1,3,4,1,0,1,0,0,0,0,23,0,0,1
steamcornminuty.com,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,timeout,timeout,timeout,1,1
lntebaxk.com,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,timeout,timeout,timeout,1,1
milamansa.com,0,0,0,4,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1
triggermarketing.biz,0,0,0,3,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1
user-login-amazno.ou29.com,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,1,1,1,timeout,timeout,timeout,0,1
reach.3utilities.com,0,1,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,1,timeout,timeout,timeout,1,1
bovicor.pl,0,0,1,7,0,0,0,0,0,0,1,3,1,1,1,1,1,1,timeout,timeout,timeout,0,1
etc1-melsai.tr80.cn,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,1,1,1,timeout,timeout,timeout,0,1
monovative-my.sharepoint.com:443,0,0,1,5,0,0,1,1,0,1,2,2,1,0,1,0,1,0,0,3,0,1,1
axoenzn.co.ip.riyavjj.cn,0,0,0,1,0,0,0,0,1,0,0,4,1,1,1,1,1,1,timeout,timeout,timeout,1,1
helpcenterinstargam.pcriot.com,0,0,0,0,0,0,1,0,0,0,0,3,1,1,1,1,1,1,timeout,timeout,timeout,0,1
s.id,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,11,0,0,1
amazon-vq.net,0,0,0,1,0,0,0,1,0,0,0,2,1,1,1,1,1,1,timeout,timeout,timeout,1,1
ikulutugrowthacademy.com,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,timeout,timeout,timeout,0,1
xj33w.mjt.lu,0,0,1,5,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,3,0,1,1
2yoxtja1gg.cuasaighmsgjtrebolar.com,0,0,1,2,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1
citibankonliine.com,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
user-login-amazno.diyong.top,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,1,1,1,timeout,timeout,timeout,1,1
madeinluis067.byethost33.com,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1
djeliza.be,0,0,1,0,0,0,0,0,0,1,3,1,1,0,1,0,0,0,timeout,timeout,timeout,1,1
forms.gle,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,timeout,timeout,timeout,1,1
mtbb3authprotect.duckdns.org,0,0,0,2,0,0,0,0,0,1,0,3,1,1,1,1,1,1,timeout,timeout,timeout,1,1
binoroas.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,timeout,timeout,timeout,0,1
idam-web-public.aat.platform.hmcts.net,0,0,1,1,1,0,0,1,1,0,4,8,1,0,1,0,0,0,1,19,0,0,1
arezxvzx.000webhostapp.com,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,timeout,timeout,timeout,0,1
gtroot.edulinellc.mn,0,0,0,3,0,0,0,0,0,0,0,2,1,1,1,1,1,1,timeout,timeout,timeout,0,1
omegasys567temscorp.ru,0,0,1,2,0,0,0,0,0,0,3,1,1,1,1,1,1,1,timeout,timeout,timeout,1,1
is.gd,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,timeout,timeout,timeout,1,1
qf3nt.codesandbox.io,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,timeout,timeout,timeout,0,1
eggbox.top,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,timeout,timeout,timeout,1,1
mimecast.fmlms.com,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,timeout,timeout,timeout,0,1
etasarla.com,0,0,1,9,0,0,0,0,0,0,0,3,1,0,1,0,1,0,0,2,0,0,1
etrack05.com,0,0,1,3,0,0,0,0,0,0,0,2,1,0,1,1,0,1,0,12,0,0,1
wqass-index.jeewiki.cn,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1
dhlgpi.com,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,timeout,timeout,timeout,0,1
web-santander.byethost31.com,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1
paxful.com.pl,0,0,0,2,0,0,0,0,0,1,0,2,1,0,1,0,0,0,timeout,timeout,timeout,1,1
app66560000.blogspot.com,0,0,0,0,0,0,1,0,0,1,0,2,1,0,1,1,0,0,timeout,timeout,timeout,1,1
testingfortt-aj.com,0,0,0,2,0,0,0,1,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1
todosprodutos.com.br,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,96,1,1,1
achillestendonrupturepedia.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,timeout,timeout,timeout,0,1
sites.google.com,0,0,0,3,0,0,0,0,0,0,0,2,0,1,1,0,0,0,timeout,timeout,timeout,0,1
c6ebv708.caspio.com,0,0,1,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,timeout,timeout,timeout,0,1
inc.biz-fluent.eu,0,0,0,0,0,0,0,1,0,1,0,2,1,1,1,1,1,1,timeout,timeout,timeout,1,1
kdlscaffolding.co.uk,0,0,0,2,0,0,0,0,0,0,0,3,1,1,1,0,1,0,timeout,timeout,timeout,0,1
fundrive.proket.co.in,0,0,1,5,0,0,1,0,1,0,0,4,1,1,1,1,1,1,timeout,timeout,timeout,0,1
eternalprefer.top,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,timeout,timeout,timeout,1,1
cristinamambrini.com.br,0,0,1,6,0,0,0,0,0,1,2,4,1,0,1,0,1,1,timeout,timeout,timeout,1,1
linktr.ee,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4,0,0,1
stevemaddenshoe.net,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,timeout,timeout,timeout,1,1
sites.google.com,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,7,0,0,1
jflkp.csb.app,0,1,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,timeout,timeout,timeout,0,1
j.mp,0,0,0,1,0,0,1,0,0,1,1,2,1,0,1,0,0,0,0,3,0,1,1
metavideos.com,0,0,1,3,0,0,0,0,0,0,3,1,1,1,1,1,1,0,0,1,0,0,1
unef.edu.br,0,0,1,2,0,0,0,0,0,1,2,3,1,0,1,0,1,0,0,309,3,1,1
fedner.net,0,0,1,3,0,0,0,0,0,0,3,2,1,0,1,0,1,0,timeout,timeout,timeout,0,1
103.114.16.4,1,0,1,9,0,0,0,0,1,1,1,3,1,0,1,0,1,1,timeout,timeout,timeout,1,1
services.runescape.com-ro.ru,0,0,1,2,0,0,0,1,1,0,0,3,1,0,1,0,1,0,0,0,0,0,1
thepaperdesign.com,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,28,0,0,1
itsmdshahin.github.io,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,3,0,1,1
chase.ictprosupport.com,0,0,1,1,0,0,1,0,0,0,1,2,1,0,1,0,1,0,timeout,timeout,timeout,0,1
556554354654345.hyperphp.com,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,0,0,1
srnbc-card.com.lr8w2a.cn,0,0,0,0,0,0,0,1,1,1,0,3,1,1,1,1,1,1,timeout,timeout,timeout,1,1
rust-charge.com,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,timeout,timeout,timeout,1,1
gz32tf89tx00xz.byethost11.com,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,0,0,1
identify.run-us-west2.goorm.io,0,0,0,0,0,0,0,1,1,0,1,3,0,0,1,0,0,1,0,5,1,0,1
mail-ovhcloud.web.app,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1
sg3plvwcpnl378889.prod.sin3.secureserver.net,0,0,1,4,0,0,0,0,1,0,0,4,0,0,1,0,0,0,timeout,timeout,timeout,0,1
sites.google.com,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,7,0,0,1
ummatamima.buet.ac.bd,0,0,1,3,0,0,0,0,1,1,0,4,1,0,1,0,1,0,0,1,0,1,1
successgroup.org,0,0,1,3,0,0,0,0,0,0,3,2,1,0,1,0,1,0,0,1,0,0,1
post-myitem.com,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,timeout,timeout,timeout,1,1
privacy-update-recovry-page-protections-association-secu.web.id,0,0,1,0,0,0,0,1,0,0,0,2,1,1,1,1,1,1,timeout,timeout,timeout,1,1
unef.edu.br,0,0,1,4,0,0,0,0,0,0,7,4,1,0,1,1,1,0,0,309,3,0,1
citycouncil-refund.com,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
happyhouru.com,0,0,1,4,0,0,0,0,0,0,0,3,1,0,1,0,1,0,timeout,timeout,timeout,0,1
orjziutttbosibcbqoywzjfhnt-dot-gowa11111111.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,0,4,1,0,1,0,0,0,timeout,timeout,timeout,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,6,0,0,1
mail.ims-fe.com,0,0,0,1,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,3,0,0,1
withyoumall.startinjpamazon.xyz,0,1,1,1,0,0,0,0,0,0,9,23,1,1,1,1,1,1,timeout,timeout,timeout,1,1
me2.do,0,0,1,1,0,0,0,0,0,0,2,1,1,1,1,1,0,1,timeout,timeout,timeout,0,1
cayecaulkercasita.com,0,0,0,2,0,0,0,0,0,0,0,2,1,1,1,0,0,0,timeout,timeout,timeout,0,1
my.forms.app,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,timeout,timeout,timeout,0,1
jasonmaiolo.com,0,0,1,2,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,1
calendar.serveftp.com,0,1,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,1,timeout,timeout,timeout,1,1
bosnewpaye.com,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
xkdwm.csb.app,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,timeout,timeout,timeout,0,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,0,1,0,6,1,0,1,0,0,0,0,0,0,1,1
biswasgroceryandcafe.com,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,timeout,timeout,timeout,0,1
clailpaymentirsgov.serveusers.com,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,timeout,timeout,timeout,0,1
sites.google.com,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,7,0,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1
clouddoc-authorize.firebaseapp.com,0,0,0,1,0,0,0,1,0,1,0,5,1,0,1,0,0,0,0,0,0,1,1
mjaymup1bmu0mtf0aa.filesusr.com,0,0,1,2,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,10,0,0,1
sdfhgfwrw.com,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1,1,timeout,timeout,timeout,1,1
bestofdance.com,0,0,0,2,0,0,0,0,0,0,0,5,1,0,1,0,0,1,timeout,timeout,timeout,0,1
sentinelshowcase.com,0,0,1,4,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1
axieinfenity.com,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,1,1,timeout,timeout,timeout,1,1
interestingfurniture.com,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,1,0,timeout,timeout,timeout,0,1
sites.google.com,0,0,1,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,timeout,timeout,timeout,0,1
imperium-alpha.gera.in,0,1,1,1,0,0,0,1,0,0,1,4,1,1,1,1,1,1,timeout,timeout,timeout,0,1
sites.google.com,0,0,1,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,timeout,timeout,timeout,0,1
rajwebtechnology.com,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,timeout,timeout,timeout,0,1
rsdxpjtgqrzlacfootsbzolaqh-dot-gowa11111111.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,0,4,1,0,1,0,0,0,timeout,timeout,timeout,1,1
s.id,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,11,0,0,1
verify.paypal-help-service.com,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,1,0,0,0,0,1,1
faizankhan0408.github.io,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,22,0,1,1
prosxsiuser.myfreesites.net,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1
rakutenio.ramnxnjwia.shop,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,timeout,timeout,timeout,1,1
homegrown.dynastyapp.org,0,0,0,2,0,0,0,0,0,0,0,3,1,0,1,0,1,0,0,4,0,1,1
greaterlovefoundation.org,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,6,0,0,1
pathikareps.com,0,0,1,3,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
jphdesigns.com.au,0,1,1,3,0,0,0,0,0,0,2,4,1,0,1,0,1,0,0,0,0,1,1
images-u654dgwino.salamazerbaycan.az,0,0,1,1,0,0,0,1,0,1,1,3,1,0,1,0,1,0,0,1,0,1,1
lnkd.in,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,3,125,1,0,1
wirtschaft.baesweiler.de,0,0,1,2,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,35,0,1,1
12lk2.trk.elasticemail.com,0,0,1,2,0,0,0,0,1,0,1,3,0,0,1,0,0,0,0,0,0,0,1
betasusguncelgirisimiz4.blogspot.com,0,0,0,0,0,0,1,0,0,1,0,2,1,0,1,0,0,0,0,7,0,1,1
dik.si,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,timeout,timeout,timeout,0,1
unitus.mk.ua,0,0,1,11,0,0,0,0,0,0,0,3,1,0,1,0,1,0,0,29,0,0,1
onlineservicetec.com,0,0,1,3,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,4,0,1,1
vvpaes-me-index.aqkrdf.cn,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,1,1,1,timeout,timeout,timeout,0,1
hhfbvwvajbcdjgvjetczgtqdqq-dot-gowa11111111.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,0,4,1,0,1,0,0,0,timeout,timeout,timeout,1,1
avivabetgiris1.com,0,0,0,2,0,0,0,0,0,0,0,2,1,0,1,0,0,0,timeout,timeout,timeout,0,1
hs-giveaways.ca,0,0,0,1,0,0,0,1,0,0,0,2,1,1,1,1,1,1,timeout,timeout,timeout,0,1
stolizaparketa.ru,0,0,1,6,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
sirdarnell.org,0,0,1,3,0,0,0,0,0,0,0,2,1,0,1,0,1,0,timeout,timeout,timeout,0,1
snapchat.accounts.com.es,0,0,0,0,0,0,0,0,1,1,0,3,1,0,1,0,1,0,0,24,2,1,1
mercari.merzk2.com,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,timeout,timeout,timeout,1,1
lbrqnb.cn,0,0,0,2,0,0,0,0,0,0,0,2,1,1,1,1,1,1,timeout,timeout,timeout,0,1
pdp.eue.mybluehost.me,0,0,1,4,0,0,0,0,1,1,0,4,0,0,1,0,1,0,timeout,timeout,timeout,0,1
linktr.ee,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
